site,lat,lon,elev,values,date
NEON.D06.KONA.DP1.00033,39.110446,-96.612935,443,25.84,2013-04-08
NEON.D06.KONZ.DP1.00033,39.10077,-96.56309,415,30.289999,2013-04-08
NEON.D06.MCDI.DP1.20002,38.94428,-96.44197,376,40.53,2013-04-08
NEON.D06.UKFS.DP1.00033,39.040431,-95.19215,330,28.24,2013-04-08
NEON.D07.GRSM.DP1.00033,35.68896,-83.50195,589,33.809998,2013-04-08
NEON.D07.LECO.DP1.20002,35.69043,-83.50379,578,33.809998,2013-04-08
NEON.D07.MLBS.DP1.00033,37.378314,-80.524847,1177,53.42,2013-04-08
NEON.D07.ORNL.DP1.00033,35.964128,-84.282588,351,38.489998,2013-04-08
NEON.D07.WALK.DP1.20002,35.95947,-84.28041,274,53.789997,2013-04-08
NEON.D08.BLWA.DP1.20002,32.541529,-87.798151,23,42.21,2013-04-08
NEON.D08.DELA.DP1.00033,32.541727,-87.803877,36,42.21,2013-04-08
NEON.D08.LENO.DP1.00033,31.85388,-88.16122,10,49.66,2013-04-08
NEON.D08.MAYF.DP1.20002,32.959657,-87.408128,93,40.19,2013-04-08
NEON.D08.TALL.DP1.00033,32.95047,-87.393259,167,44.27,2013-04-08
NEON.D08.TOMB.DP1.20002,31.853431,-88.158872,10,49.66,2013-04-08
NEON.D09.DCFS.DP1.00033,47.161647,-99.106556,574,50.0,2013-04-08
NEON.D09.NOGP.DP1.00033,46.76972,-100.91535,589,56.219997,2013-04-08
NEON.D09.PRLA.DP1.20002,47.15909,-99.11388,563,47.89,2013-04-08
NEON.D09.PRPO.DP1.20002,47.12999,-99.250551,587,47.69,2013-04-08
NEON.D09.WOOD.DP1.00033,47.1282,-99.241334,585,47.69,2013-04-08
NEON.D10.ARIK.DP1.20002,39.758246,-102.447103,1188,43.66,2013-04-08
NEON.D10.CPER.DP1.00033,40.81553,-104.7456,1600,34.78,2013-04-08
NEON.D10.HQTW.DP1.00033,40.016704,-105.245612,1601,40.25,2013-04-08
NEON.D10.RMNP.DP1.00033,40.275903,-105.545955,2751,52.85,2013-04-08
NEON.D10.STER.DP1.00033,40.461894,-103.02929,1366,41.1,2013-04-08
NEON.D11.BLUE.DP1.20002,34.444218,-96.624201,288,41.41,2013-04-08
NEON.D11.CLBJ.DP1.00033,33.40123,-97.57,279,35.04,2013-04-08
NEON.D11.OAES.DP1.00033,35.41059,-99.05879,520,67.21,2013-04-08
NEON.D11.PRIN.DP1.20002,33.37859,-97.78226,255,52.73,2013-04-08
NEON.D12.BLDE.DP1.20002,44.95011,-110.58715,2035,36.329998,2013-04-08
NEON.D12.YELL.DP1.00033,44.95348,-110.53914,2130,41.42,2013-04-08
NEON.D13.COMO.DP1.20002,40.03496,-105.54487,3036,44.69,2013-04-08
NEON.D13.MOAB.DP1.00033,38.24833,-109.38827,1803,40.36,2013-04-08
NEON.D13.NIWO.DP1.00033,40.05425,-105.58237,3493,36.829998,2013-04-08
NEON.D13.WLOU.DP1.20002,39.891366,-105.915395,2920,43.23,2013-04-08
NEON.D14.JORN.DP1.00033,32.59068,-106.84254,1321,9.12,2013-04-08
NEON.D14.SRER.DP1.00033,31.91068,-110.83549,999,32.54,2013-04-08
NEON.D14.SYCA.DP1.20002,33.749057,-111.506903,644,45.0,2013-04-08
NEON.D15.ONAQ.DP1.00033,40.177599,-112.452452,1655,38.64,2013-04-08
NEON.D15.REDB.DP1.20002,40.783934,-111.797887,1696,42.62,2013-04-08
NEON.D16.ABBY.DP1.00033,45.76243,-122.33033,390,51.239998,2013-04-08
NEON.D16.MART.DP1.20002,45.791248,-121.931959,354,54.949997,2013-04-08
NEON.D16.MCRA.DP1.20002,44.259598,-122.165554,880,64.75,2013-04-08
NEON.D16.WREF.DP1.00033,45.82049,-121.95191,368,59.309998,2013-04-08
NEON.D17.BIGC.DP1.20002,37.059719,-119.257549,1133,68.58,2013-04-08
NEON.D17.SJER.DP1.00033,37.10878,-119.73228,398,18.6,2013-04-08
NEON.D17.SOAP.DP1.00033,37.03337,-119.26219,1210,87.409996,2013-04-08
NEON.D17.TEAK.DP1.00033,37.00583,-119.00602,2149,51.62,2013-04-08
NEON.D17.TECR.DP1.20002,36.955931,-119.027363,2053,64.84,2013-04-08
NEON.D18.BARR.DP1.00033,71.28241,-156.61936,7,27.619999,2013-04-08
NEON.D18.OKSR.DP1.20002,68.669753,-149.143018,773,58.579998,2013-04-08
NEON.D18.TOOK.DP1.20002,68.629562,-149.610509,715,49.289997,2013-04-08
NEON.D18.TOOL.DP1.00033,68.66109,-149.37047,827,54.17,2013-04-08
NEON.D19.BONA.DP1.00033,65.15401,-147.50258,233,36.21,2013-04-08
NEON.D19.CARI.DP1.20002,65.15306,-147.50246,229,36.21,2013-04-08
NEON.D19.DEJU.DP1.00033,63.88112,-145.75136,504,31.9,2013-04-08
NEON.D19.HEAL.DP1.00033,63.87569,-149.21334,409,47.94,2013-04-08
NEON.D20.PUUM.DP1.00033,19.55309,-155.31731,1683,-9999.0,2013-04-08
nevcansnk3a,39.0099,-114.3095,3063,74.549995,2013-04-08
nevcanspg1a,38.9253,-114.4082,1792,45.329998,2013-04-08
nevcanspg2a,38.8921,-114.3521,2203,68.49,2013-04-08
nevcanspg3a,38.8898,-114.3314,2820,58.62,2013-04-08
nevcanspg4a,38.9061,-114.3089,3360,58.62,2013-04-08
ninemileprairie,40.86801886,-96.82208066,381,50.01,2013-04-08
nist,39.139,-77.2125,100,55.93,2013-04-08
niwot3,40.03286358,-105.5469702,3050,44.69,2013-04-08
niwot5,40.03286358,-105.5469702,2993,44.69,2013-04-08
northattleboroma,41.98369,-71.31056,60,62.57,2013-04-08
northinletsaltmarsh,33.3455,-79.1957,1,78.57,2013-04-08
oakville,47.899334,-97.316139,268,52.039997,2013-04-08
oregonMP,44.4523,-121.5574,1253,51.449997,2013-04-08
oregonYP,44.32384,-121.605993,977,75.549995,2013-04-08
oregonYPbud,44.3238,-121.606,977,75.549995,2013-04-08
othshardwood,44.934805,-68.6655,41,59.379997,2013-04-08
othssoftwood,44.934527,-68.664888,41,59.379997,2013-04-08
pace,37.9229,-78.2739,100,44.95,2013-04-08
parkschoolbuffalo,42.9637,-78.7834,205,51.67,2013-04-08
piedmontalpasture2,33.8875,-85.6935,238,57.76,2013-04-08
portal,31.9385,-109.0823,1330,9.309999,2013-04-08
proctor,44.525,-72.866,403,52.309998,2013-04-08
readingma,42.5304,-71.1272,100,51.59,2013-04-08
robinson,37.4671,-83.1576,483,74.14,2013-04-08
robinson2,37.4671,-83.1576,483,74.14,2013-04-08
rosemountcons,44.6946,-93.0578,283,50.0,2013-04-08
rosemountconv,44.691,-93.0576,283,50.0,2013-04-08
rosemountnprs,44.6781,-93.0723,274,50.0,2013-04-08
russellsage,32.456961,-91.974322,20,44.26,2013-04-08
sagehen,39.4315,-120.2398,1934,50.469997,2013-04-08
sagehen2,39.4307,-120.2407,1937,45.37,2013-04-08
sagehen3,39.4311,-120.2405,1935,45.37,2013-04-08
sanford,42.726777,-84.464482,268,33.16,2013-04-08
santacruz1,36.9741,-122.0308,11,53.64,2013-04-08
santacruz2,36.9741,-122.0308,11,53.64,2013-04-08
santaluciapreserve1,36.5265,-121.8682,500,49.78,2013-04-08
santaluciapreserve2,36.5265,-121.8682,500,49.78,2013-04-08
segaarboretum10,35.16209,-111.73151,2170,25.369999,2013-04-08
segaarboretum2,35.16209,-111.73151,2170,25.369999,2013-04-08
segaarboretum3,35.16209,-111.73151,2170,25.369999,2013-04-08
segaarboretum4,35.16214,-111.73153,2170,25.369999,2013-04-08
segaarboretum6,35.16209,-111.73151,2170,25.369999,2013-04-08
segaarboretum9,35.16222,-111.73158,2170,25.369999,2013-04-08
segaarboretumforest,35.1613,-111.7359,2173,25.369999,2013-04-08
segaarboretummeadow,35.1621,-111.7316,2157,25.369999,2013-04-08
segablackpoint,35.6814,-111.4754,1566,55.059998,2013-04-08
segabluechute,35.5876,-111.9716,1930,17.73,2013-04-08
segabluechute1,35.58759,-111.97115,1931,17.73,2013-04-08
segabluechute2,35.58759,-111.97115,1931,17.73,2013-04-08
segabluechute4,35.58759,-111.9716,1931,17.73,2013-04-08
segabluechute6,35.58759,-111.97115,1931,17.73,2013-04-08
segabluechute7,35.58759,-111.97115,1931,17.73,2013-04-08
segabluechute8,35.58759,-111.97115,1931,17.73,2013-04-08
segabradshaw,34.9109,-111.9285,1402,49.789997,2013-04-08
segahartprairie,35.3536,-111.7324,2585,52.23,2013-04-08
segalcr,35.7231,-111.321,1275,57.329998,2013-04-08
segalcr2,35.7069,-111.36,1495,46.75,2013-04-08
segalittlemountain,36.5865,-112.3634,2276,45.28,2013-04-08
segasoapcreek,36.751,-111.716,1233,8.72,2013-04-08
segawhitepockets,36.6081,-112.4082,2057,38.19,2013-04-08
sevilletagrass,34.360444,-106.700186,1600,45.18,2013-04-08
sevilletanewgrass,34.358,-106.6799,1603,45.18,2013-04-08
sevilletashrub,34.334956,-106.744469,1603,39.66,2013-04-08
sevMRME10L,34.3438,-106.7269,1604,42.53,2013-04-08
sevMRME11C,34.3438,-106.7268,1604,42.53,2013-04-08
sevMRME1S,34.3442,-106.7272,1604,37.5,2013-04-08
sevpjrm12,34.38615,-106.52621,1905,37.76,2013-04-08
sevpjrm13,34.38631,-106.52791,1914,37.76,2013-04-08
shalehillsczo,40.6658,-77.9041,310,68.34,2013-04-08
shenandoah,38.6167,-78.35,1037,62.73,2013-04-08
silverton,44.9986,-122.6948,347,27.789999,2013-04-08
siwetland,38.0369,-121.7546,-5,85.439995,2013-04-08
slatefloodplain,38.9094,-107.0282,2725,37.07,2013-04-08
snodgrass1,38.92619636,-106.9714376,3023,46.44,2013-04-08
snodgrass2,38.92619636,-106.9714376,3023,46.44,2013-04-08
snodgrass3,38.92839978,-106.9781196,3141,46.44,2013-04-08
snodgrass4,38.92839978,-106.9781196,3141,46.44,2013-04-08
snodgrass5,38.92744789,-106.9785209,3152,46.44,2013-04-08
snodgrass6,38.92744789,-106.9785209,3152,46.44,2013-04-08
snodgrass7,38.93142134,-106.9852388,3363,46.44,2013-04-08
snodgrass8,38.93142134,-106.9852388,3363,46.44,2013-04-08
southerngreatplains,36.6058,-97.4888,314,55.75,2013-04-08
springfieldma,42.135162,-72.585972,56,25.609999,2013-04-08
spruceA0EMI,47.5049,-93.4541,413,47.64,2013-04-08
spruceA0EMT,47.5049,-93.4541,418,47.64,2013-04-08
spruceA0P07,47.50493,-93.45314,413,47.64,2013-04-08
spruceA0P07SH,47.50493,-93.45314,413,47.64,2013-04-08
spruceA0P21,47.50625,-93.45275,413,47.64,2013-04-08
spruceA0P21SH,47.50625,-93.45275,413,47.64,2013-04-08
srg,31.7894,-110.8276,1281,7.0499997,2013-04-08
srm,31.8214,-110.8661,1116,8.82,2013-04-08
statenrice1,38.1235,-121.549,-5,0.0,2013-04-08
stjones,39.088222,-75.43725,2,40.79,2013-04-08
sweetbriar,37.57341,-79.08482,242,49.969997,2013-04-08
sweetbriarclearcut,37.5753,-79.0872,242,49.969997,2013-04-08
sweetbriargrass,37.5605,-79.0884,240,49.969997,2013-04-08
sylvania,46.242,-89.348,540,51.309998,2013-04-08
templefieldstation1,40.1667,-75.1894,105,46.75,2013-04-08
tfforest,43.1086,-70.9505,23,43.239998,2013-04-08
tidmarshplymouth,41.9157,-70.5754,9,44.02,2013-04-08
tonzi,38.43091667,-120.9658861,177,33.899998,2013-04-08
townsenddemeadow,39.3917,-75.6281,11,76.15,2013-04-08
tsubiology,36.1671,-86.8295,164,22.51,2013-04-08
tsubiology2,36.1171,-86.8295,100,11.59,2013-04-08
tuckerprairie,38.9491,-91.9952,274,78.49,2013-04-08
twodafo,29.1658,-95.829,16,65.619995,2013-04-08
tworfaa,31.4777,-96.8882,167,53.05,2013-04-08
tworfpr,31.4802,-96.8826,162,53.05,2013-04-08
tworfta,31.4693,-96.8864,173,53.05,2013-04-08
twosfpr,30.6176,-97.2938,157,65.14,2013-04-08
ucnrsanzaborrego,33.2401,-116.3886,214,4.56,2013-04-08
ufona,27.3836,-81.950856,25,39.6,2013-04-08
uiefmaize2,40.0628,-88.1961,224,70.43,2013-04-08
uiefmiscanthus2,40.0628,-88.1984,221,70.43,2013-04-08
uiefprairie2,40.0637,-88.1973,224,70.43,2013-04-08
uiefsorghum,40.0065,-88.2032,224,63.51,2013-04-08
uiefswitchgrass2,40.0637,-88.1973,224,70.43,2013-04-08
umichbiological,45.55984,-84.71382,230,46.25,2013-04-08
umichbiological2,45.5625,-84.6976,240,-9999.0,2013-04-08
unca,35.5951,-82.5515,650,69.03,2013-04-08
usgseros,43.7343,-96.6234,448,42.92,2013-04-08
usmpj,34.43845,-106.2543606,2126,25.939999,2013-04-08
usof5,35.7297,-90.0406,70,73.35,2013-04-08
usof6,35.7333,-90.0403,70,73.35,2013-04-08
uwmfieldsta,43.38709,-88.0229,265,59.75,2013-04-08
vaira,38.41328056,-120.9506361,129,56.059998,2013-04-08
vallesburnedconifer,35.8884,-106.5321,3043,40.96,2013-04-08
vallesmixedconifer,35.9192,-106.6142,2752,21.4,2013-04-08
vallesponderosapine,35.864,-106.5964,2501,52.71,2013-04-08
waahila,21.3017,-157.8152,55,55.17,2013-04-08
warrenwilson,35.6069,-82.4421,2198,51.469997,2013-04-08
willamettepoplar,44.1368,-123.1823,112,50.98,2013-04-08
willowcreek,45.805986,-90.07912,521,54.43,2013-04-08
windriver,45.8212833,-121.9520833,371,59.309998,2013-04-08
windriverunderstory,45.8212833,-121.9520833,371,59.309998,2013-04-08
wolfesneckfarm,43.8305,-70.0715,16,45.57,2013-04-08
worcester,42.2697,-71.8428,185,21.89,2013-04-08
alligatorriver,35.7879,-75.9038,1,59.57,2013-04-15
arbutuslake,43.98207,-74.23322,535,56.59,2013-04-15
arbutuslakeinlet,43.99336,-74.24527,527,68.64,2013-04-15
archboldavir,27.176064,-81.21958,8,35.05,2013-04-15
archboldavirx,27.166627,-81.219828,8,35.05,2013-04-15
archboldbahia,27.1656,-81.216112,8,35.05,2013-04-15
archboldpnot,27.187948,-81.200345,9,35.1,2013-04-15
archboldpnotx,27.180677,-81.20068,9,35.1,2013-04-15
arkansascornsoy,34.416,-91.6723,61,27.72,2013-04-15
arsbrooks10,41.9749,-93.6905,312,61.78,2013-04-15
arsbrooks11,41.9744,-93.6937,313,61.78,2013-04-15
arscolesnorth,42.4884,-93.5225,356,69.36,2013-04-15
arscolessouth,42.4816,-93.5235,352,69.36,2013-04-15
arsgacp1,31.5109,-83.6179,96,84.88,2013-04-15
arsgacp3,31.7563,-83.7516,139,71.409996,2013-04-15
arsgacp4,31.7093,-83.7287,127,76.89,2013-04-15
arsgreatbasinltar098,43.1675,-116.7132,1426,25.119999,2013-04-15
arsgreatbasinltar117,43.1432,-116.7357,1625,45.45,2013-04-15
arsgreatbasinltar177,43.0645,-116.7484,2114,48.309998,2013-04-15
arsltarmdcr,39.0587,-75.8513,17,62.78,2013-04-15
arsltarmdcrnatw,39.0575,-75.7531,16,77.96,2013-04-15
arsltarmdcrprcw,39.0667,-75.7609,17,52.67,2013-04-15
arsltarmdcrresw,39.0549,-75.7532,16,77.96,2013-04-15
arsltarucbec1,40.7537,-78.0057,400,21.8,2013-04-15
arsltarucbec2,40.7558,-77.9999,396,21.8,2013-04-15
arsmnswanlake1,45.684508,-95.799703,370,50.0,2013-04-15
arsmorris1,45.6167,-96.1269,341,50.0,2013-04-15
arsmorris2,45.627,-96.127,338,50.0,2013-04-15
arsmorris3,45.6091,-96.1265,342,50.0,2013-04-15
arsope3ltar,39.0309,-76.8442,41,71.99,2013-04-15
ashburnham,42.6029,-71.926,292,36.02,2013-04-15
asuhighlands,36.2076,-81.7032,1016,49.879997,2013-04-15
austincary,29.738,-82.2188,44,51.64,2013-04-15
barrow,71.28007453,-156.6091492,5,29.66,2013-04-15
bartlettir,44.0646,-71.2881,268,58.71,2013-04-15
bigtraillake,64.9194,-147.822,190,59.85,2013-04-15
bitterbrush001,48.154,-119.9456,667,63.53,2013-04-15
blackrockforest,41.3974,-74.0239,427,37.38,2013-04-15
bnzblackspruce,64.6963,-148.3235,102,50.23,2013-04-15
bnzrichfen,64.70134,-148.31195,97,70.03,2013-04-15
bnzthermokarstbog,64.6955,-148.3208,104,50.23,2013-04-15
boglakepeatland,47.5051,-93.4893,416,50.559998,2013-04-15
bostoncommon,42.355912,-71.064145,10,9.849999,2013-04-15
bostonu,42.35041,-71.10438,10,29.929998,2013-04-15
bouldinalfalfa,38.0985,-121.4993,-5,32.73,2013-04-15
bouldincorn,38.109,-121.535,-5,15.549999,2013-04-15
bozeman,45.783056,-110.777778,2332,52.71,2013-04-15
brackishimpoundment,33.2015,-79.2973,1,45.879997,2013-04-15
bullshoals,36.562833,-93.06663,260,48.27,2013-04-15
burnssagebrush,43.4712,-119.6909,1398,59.84,2013-04-15
butte,45.95304,-112.47964,1682,25.119999,2013-04-15
butterice,39.5793,-121.858,33,39.899998,2013-04-15
cafboydnorthltar01,46.755104,-117.126052,795,23.22,2013-04-15
cafboydsouthltar01,46.751809,-117.128502,795,23.22,2013-04-15
cafcookeastltar01,46.78152,-117.0821,794,39.41,2013-04-15
cafcookwestltar01,46.784037,-117.09083,807,39.41,2013-04-15
caryinstitute,41.7839,-73.7341,127,55.079998,2013-04-15
centralredwoods1,38.632272,-123.301511,200,54.6,2013-04-15
centralredwoods2,38.632272,-123.301511,200,54.6,2013-04-15
cperagm,40.8402,-104.7672,1644,42.09,2013-04-15
cperheavy,40.8153,-104.7386,1652,38.41,2013-04-15
cpertgm,40.833,-104.76,1644,38.82,2013-04-15
cperuvb,40.8055764,-104.7558542,1641,38.41,2013-04-15
cuny,40.8162,-73.9507,42,52.57,2013-04-15
doverdesaltmarsh,39.0888,-75.4368,0,44.59,2013-04-15
downerwoods,43.07938,-87.88076,213,26.05,2013-04-15
dukehw,35.973583,-79.100371,400,44.86,2013-04-15
ecb1,41.5348,-84.8068,275,35.36,2013-04-15
ecb2,41.5321,-84.808,275,35.36,2013-04-15
ecb4,41.1796,-83.0604,240,45.41,2013-04-15
elverde,18.320654,-65.8199,312,54.19,2013-04-15
flagstaff,35.17961521,-111.6049032,6983,12.429999,2013-04-15
flagstaff2,35.179225,-111.604506,6983,12.429999,2013-04-15
flagstaffchimneysprings,35.257296,-111.678542,2250,48.8,2013-04-15
forbes,39.232,-121.2972,360,31.17,2013-04-15
fortpaynealpasture1,34.3824,-85.6428,405,46.239998,2013-04-15
fortpaynealpasture2,34.3824,-85.6447,403,36.04,2013-04-15
gcesapelo,31.4440444,-81.283528,0,46.329998,2013-04-15
gilberttract,38.0015,-121.6691,6,57.3,2013-04-15
glees,41.3644,-106.2394,3150,40.37,2013-04-15
glennorganicrice,39.6805,-122.0026,2,63.82,2013-04-15
glennrice,39.5944,-122.0253,36,70.09,2013-04-15
goodnow,43.96018,-74.20994,820,24.46,2013-04-15
goodwater,39.22848,-92.11936,264,70.01,2013-04-15
goodwaterbau,39.23115,-92.15216,274,52.739998,2013-04-15
grandteton,43.915017,-110.578036,2054,42.09,2013-04-15
grca1pj,36.0241,-112.2211,1978,68.02,2013-04-15
greenridge1,39.6905,-78.4067,285,74.93,2013-04-15
harvard,42.5378,-72.1715,340,27.119999,2013-04-15
harvardbarn,42.53532,-72.1899,350,24.18,2013-04-15
harvardbarn2,42.53532,-72.1899,350,24.18,2013-04-15
harvardems2,42.5378,-72.1715,340,27.119999,2013-04-15
harvardfarmnorth,42.520465,-72.182242,355,24.18,2013-04-15
harvardfarmsouth,42.522466,-72.182339,355,24.18,2013-04-15
harvardgarden,42.5291,-72.1863,335,24.18,2013-04-15
harvardhemlock,42.539,-72.18,355,27.119999,2013-04-15
harvardhemlock2,42.539407,-72.177976,355,27.119999,2013-04-15
harvardlph,42.542,-72.185,380,24.18,2013-04-15
hawbeckereddy,40.6608,-77.848849,310,32.559998,2013-04-15
hobcawclearcutlongleaf,33.3486,-79.232,4,64.299995,2013-04-15
hobcawmaturelongleaf,33.3242,-79.2439,8,60.85,2013-04-15
homesteadsprings,37.2009,-92.9937,452,56.05,2013-04-15
howland1,45.2041,-68.7403,80,49.35,2013-04-15
howland2,45.2128,-68.7418,79,49.35,2013-04-15
hubbardbrook,43.9438,-71.701,253,60.98,2013-04-15
humnokericea,34.585192,-91.751684,61,45.94,2013-04-15
humnokericec,34.588853,-91.7516729,70,45.94,2013-04-15
huyckpreserveny,42.5266,-74.1587,478,57.05,2013-04-15
hwmo1,20.0212,-155.7331,585,-9999.0,2013-04-15
hwmo2,19.9766,-155.8298,12,-9999.0,2013-04-15
hwmo5,20.1117,-155.8151,635,-9999.0,2013-04-15
ibp,32.589,-106.847,1325,6.02,2013-04-15
imcrkfen,68.60583,-149.31101,900,48.399998,2013-04-15
imcrkridge0,68.60681,-149.2958,951,48.399998,2013-04-15
imcrkridge1,68.60681,-149.2958,951,48.399998,2013-04-15
imcrktussock,68.60633,-149.30408,918,48.399998,2013-04-15
jasperridge,37.402028,-122.22104,197,28.38,2013-04-15
jerbajada,32.57992,-106.633793,1402,2.96,2013-04-15
jergrassland,32.5833,-106.8333,1331,6.02,2013-04-15
jernort,32.619,-106.788,1328,10.53,2013-04-15
jernovel,32.6335,-106.8334,1324,4.21,2013-04-15
jernwern,32.6271,-106.7387,1325,14.839999,2013-04-15
jersand,32.515,-106.798,1363,18.89,2013-04-15
jershrubland,32.6502,-106.8334,1328,4.21,2013-04-15
junipersavannah,34.4254,-105.8615,1931,19.74,2013-04-15
kamuela,20.015008,-155.661326,850,-9999.0,2013-04-15
kamuela2,20.014959,-155.661139,830,-9999.0,2013-04-15
kansas,39.0561,-95.1907,333,29.16,2013-04-15
kelloggcorn,42.437536,-85.3225472,288,45.34,2013-04-15
kempnrs,45.83992,-89.67755,539,-9999.0,2013-04-15
kendall,31.73652,-109.94185,1529,25.57,2013-04-15
konza,39.0824,-96.5603,443,36.57,2013-04-15
laupahoehoe,19.9322,-155.2912,1145,-9999.0,2013-04-15
ldeocam,41.0039,-73.9053,121,-9999.0,2013-04-15
lostcreek,46.0827,-89.9792,480,54.379997,2013-04-15
luckyhills,31.743896,-110.052023,1366,24.39,2013-04-15
macleish,42.4484,-72.6804,251,37.59,2013-04-15
macordway,44.8106,-93.0272,264,50.0,2013-04-15
mandanh5,46.775423,-100.95109,593,57.579998,2013-04-15
mandani2,46.7614,-100.9257,590,48.32,2013-04-15
manilacotton,35.8872,-90.1371,73,53.079998,2013-04-15
marena,36.06434,-97.21271,327,46.649998,2013-04-15
mead1,41.1651,-96.4766,361,66.68,2013-04-15
mead2,41.1649,-96.4701,362,66.68,2013-04-15
mead3,41.1797,-96.4397,363,47.78,2013-04-15
meadpasture,41.1447,-96.4616,356,50.289997,2013-04-15
meadpasturese,41.1447,-96.4616,356,50.289997,2013-04-15
meadpasturesw,41.1447,-96.4616,356,50.289997,2013-04-15
missouriozarks,38.7441,-92.2,219,64.09,2013-04-15
morganmonroe,39.3231,-86.4131,275,42.05,2013-04-15
morganmonroe2,39.3231,-86.4131,275,42.05,2013-04-15
nahuku,19.415187,-155.238383,1202,-9999.0,2013-04-15
nationalelkrefuge,43.488931,-110.737824,1899,43.989998,2013-04-15
ncssm,36.018446,-78.92075,175,37.34,2013-04-15
NEON.D01.BART.DP1.00033,44.063869,-71.287375,285,58.6,2013-04-15
NEON.D01.HARV.DP1.00033,42.536911,-72.17265,359,27.119999,2013-04-15
NEON.D01.HOPB.DP1.20002,42.471786,-72.329627,203,41.95,2013-04-15
NEON.D02.BLAN.DP1.00033,39.033698,-78.041788,162,44.11,2013-04-15
NEON.D02.LEWI.DP1.20002,39.09564,-77.98322,152,27.33,2013-04-15
NEON.D02.POSE.DP1.20002,38.89332,-78.14678,293,63.42,2013-04-15
NEON.D02.SCBI.DP1.00033,38.892925,-78.139494,364,63.42,2013-04-15
NEON.D02.SERC.DP1.00033,38.89008,-76.56001,30,54.51,2013-04-15
NEON.D03.BARC.DP1.20002,29.676473,-82.009089,35,46.44,2013-04-15
NEON.D03.DSNY.DP1.00033,28.12505,-81.43619,22,20.67,2013-04-15
NEON.D03.FLNT.DP1.20002,31.185424,-84.437403,27,50.0,2013-04-15
NEON.D03.JERC.DP1.00033,31.194839,-84.468623,58,65.51,2013-04-15
NEON.D03.OSBS.DP1.00033,29.689282,-81.993431,56,37.78,2013-04-15
NEON.D03.SUGG.DP1.20002,29.687054,-82.016171,28,46.44,2013-04-15
NEON.D04.CUPE.DP1.20002,18.11352,-66.98676,164,71.13,2013-04-15
NEON.D04.GUAN.DP1.00033,17.96955,-66.8687,136,57.07,2013-04-15
NEON.D04.GUIL.DP1.20002,18.1741,-66.79851,564,51.53,2013-04-15
NEON.D04.LAJA.DP1.00033,18.021261,-67.076889,22,76.14,2013-04-15
NEON.D05.CRAM.DP1.20002,46.21111,-89.47825,518,52.0,2013-04-15
NEON.D05.LIRO.DP1.20002,45.998269,-89.704767,495,51.8,2013-04-15
NEON.D05.STEI.DP1.00033,45.50894,-89.58637,476,50.0,2013-04-15
NEON.D05.TREE.DP1.00033,45.49373,-89.58572,474,58.989998,2013-04-15
NEON.D05.UNDE.DP1.00033,46.23391,-89.537254,529,53.48,2013-04-15
NEON.D06.KING.DP1.20002,39.10506,-96.60336,339,32.73,2013-04-15
NEON.D06.KONA.DP1.00033,39.110446,-96.612935,443,32.73,2013-04-15
NEON.D06.KONZ.DP1.00033,39.10077,-96.56309,415,33.93,2013-04-15
NEON.D06.MCDI.DP1.20002,38.94428,-96.44197,376,40.71,2013-04-15
NEON.D06.UKFS.DP1.00033,39.040431,-95.19215,330,29.16,2013-04-15
NEON.D07.GRSM.DP1.00033,35.68896,-83.50195,589,34.52,2013-04-15
NEON.D07.LECO.DP1.20002,35.69043,-83.50379,578,34.52,2013-04-15
NEON.D07.MLBS.DP1.00033,37.378314,-80.524847,1177,48.96,2013-04-15
NEON.D07.ORNL.DP1.00033,35.964128,-84.282588,351,42.8,2013-04-15
NEON.D07.WALK.DP1.20002,35.95947,-84.28041,274,56.0,2013-04-15
NEON.D08.BLWA.DP1.20002,32.541529,-87.798151,23,50.789997,2013-04-15
NEON.D08.DELA.DP1.00033,32.541727,-87.803877,36,50.789997,2013-04-15
NEON.D08.LENO.DP1.00033,31.85388,-88.16122,10,58.82,2013-04-15
