site,lat,lon,elev,values,date
spruceA0EMT,47.5049,-93.4541,418,60.039997,2011-07-25
spruceA0P07,47.50493,-93.45314,413,60.039997,2011-07-25
spruceA0P07SH,47.50493,-93.45314,413,60.039997,2011-07-25
spruceA0P21,47.50625,-93.45275,413,60.039997,2011-07-25
spruceA0P21SH,47.50625,-93.45275,413,60.039997,2011-07-25
srg,31.7894,-110.8276,1281,0.0,2011-07-25
srm,31.8214,-110.8661,1116,7.85,2011-07-25
statenrice1,38.1235,-121.549,-5,70.51,2011-07-25
stjones,39.088222,-75.43725,2,33.079998,2011-07-25
sweetbriar,37.57341,-79.08482,242,49.739998,2011-07-25
sweetbriarclearcut,37.5753,-79.0872,242,49.739998,2011-07-25
sweetbriargrass,37.5605,-79.0884,240,49.739998,2011-07-25
sylvania,46.242,-89.348,540,58.87,2011-07-25
templefieldstation1,40.1667,-75.1894,105,34.59,2011-07-25
tfforest,43.1086,-70.9505,23,33.41,2011-07-25
tidmarshplymouth,41.9157,-70.5754,9,76.71,2011-07-25
tonzi,38.43091667,-120.9658861,177,51.309998,2011-07-25
townsenddemeadow,39.3917,-75.6281,11,32.23,2011-07-25
tsubiology,36.1671,-86.8295,164,19.97,2011-07-25
tsubiology2,36.1171,-86.8295,100,14.16,2011-07-25
tuckerprairie,38.9491,-91.9952,274,33.059998,2011-07-25
twodafo,29.1658,-95.829,16,36.079998,2011-07-25
tworfaa,31.4777,-96.8882,167,0.0,2011-07-25
tworfpr,31.4802,-96.8826,162,0.0,2011-07-25
tworfta,31.4693,-96.8864,173,0.0,2011-07-25
twosfpr,30.6176,-97.2938,157,1.74,2011-07-25
ucnrsanzaborrego,33.2401,-116.3886,214,16.83,2011-07-25
ufona,27.3836,-81.950856,25,52.899998,2011-07-25
uiefmaize2,40.0628,-88.1961,224,63.51,2011-07-25
uiefmiscanthus2,40.0628,-88.1984,221,63.51,2011-07-25
uiefprairie2,40.0637,-88.1973,224,63.51,2011-07-25
uiefsorghum,40.0065,-88.2032,224,52.789997,2011-07-25
uiefswitchgrass2,40.0637,-88.1973,224,63.51,2011-07-25
umichbiological,45.55984,-84.71382,230,55.94,2011-07-25
umichbiological2,45.5625,-84.6976,240,49.989998,2011-07-25
unca,35.5951,-82.5515,650,36.92,2011-07-25
usgseros,43.7343,-96.6234,448,65.35,2011-07-25
usmpj,34.43845,-106.2543606,2126,39.579998,2011-07-25
usof5,35.7297,-90.0406,70,51.559998,2011-07-25
usof6,35.7333,-90.0403,70,51.559998,2011-07-25
uwmfieldsta,43.38709,-88.0229,265,52.91,2011-07-25
vaira,38.41328056,-120.9506361,129,60.44,2011-07-25
vallesburnedconifer,35.8884,-106.5321,3043,30.0,2011-07-25
vallesmixedconifer,35.9192,-106.6142,2752,33.239998,2011-07-25
vallesponderosapine,35.864,-106.5964,2501,26.439999,2011-07-25
waahila,21.3017,-157.8152,55,66.25,2011-07-25
warrenwilson,35.6069,-82.4421,2198,60.0,2011-07-25
willamettepoplar,44.1368,-123.1823,112,50.649998,2011-07-25
willowcreek,45.805986,-90.07912,521,19.55,2011-07-25
windriver,45.8212833,-121.9520833,371,82.21,2011-07-25
windriverunderstory,45.8212833,-121.9520833,371,82.21,2011-07-25
wolfesneckfarm,43.8305,-70.0715,16,41.29,2011-07-25
worcester,42.2697,-71.8428,185,28.859999,2011-07-25
alligatorriver,35.7879,-75.9038,1,26.769999,2011-08-01
arbutuslake,43.98207,-74.23322,535,56.739998,2011-08-01
arbutuslakeinlet,43.99336,-74.24527,527,49.2,2011-08-01
archboldavir,27.176064,-81.21958,8,37.92,2011-08-01
archboldavirx,27.166627,-81.219828,8,37.92,2011-08-01
archboldbahia,27.1656,-81.216112,8,37.92,2011-08-01
archboldpnot,27.187948,-81.200345,9,20.6,2011-08-01
archboldpnotx,27.180677,-81.20068,9,20.6,2011-08-01
arkansascornsoy,34.416,-91.6723,61,30.97,2011-08-01
arsbrooks10,41.9749,-93.6905,312,41.0,2011-08-01
arsbrooks11,41.9744,-93.6937,313,41.0,2011-08-01
arscolesnorth,42.4884,-93.5225,356,47.52,2011-08-01
arscolessouth,42.4816,-93.5235,352,47.52,2011-08-01
arsgacp1,31.5109,-83.6179,96,42.21,2011-08-01
arsgacp3,31.7563,-83.7516,139,18.699999,2011-08-01
arsgacp4,31.7093,-83.7287,127,32.02,2011-08-01
arsgreatbasinltar098,43.1675,-116.7132,1426,28.47,2011-08-01
arsgreatbasinltar117,43.1432,-116.7357,1625,30.97,2011-08-01
arsgreatbasinltar177,43.0645,-116.7484,2114,54.739998,2011-08-01
arsltarmdcr,39.0587,-75.8513,17,52.28,2011-08-01
arsltarmdcrnatw,39.0575,-75.7531,16,63.25,2011-08-01
arsltarmdcrprcw,39.0667,-75.7609,17,42.26,2011-08-01
arsltarmdcrresw,39.0549,-75.7532,16,63.25,2011-08-01
arsltarucbec1,40.7537,-78.0057,400,57.6,2011-08-01
arsltarucbec2,40.7558,-77.9999,396,57.6,2011-08-01
arsmnswanlake1,45.684508,-95.799703,370,57.25,2011-08-01
arsmorris1,45.6167,-96.1269,341,33.91,2011-08-01
arsmorris2,45.627,-96.127,338,33.91,2011-08-01
arsmorris3,45.6091,-96.1265,342,34.62,2011-08-01
arsope3ltar,39.0309,-76.8442,41,75.979996,2011-08-01
ashburnham,42.6029,-71.926,292,53.78,2011-08-01
asuhighlands,36.2076,-81.7032,1016,36.04,2011-08-01
austincary,29.738,-82.2188,44,38.78,2011-08-01
barrow,71.28007453,-156.6091492,5,38.0,2011-08-01
bartlettir,44.0646,-71.2881,268,33.79,2011-08-01
bigtraillake,64.9194,-147.822,190,64.61,2011-08-01
bitterbrush001,48.154,-119.9456,667,82.71,2011-08-01
blackrockforest,41.3974,-74.0239,427,17.9,2011-08-01
bnzblackspruce,64.6963,-148.3235,102,73.53,2011-08-01
bnzrichfen,64.70134,-148.31195,97,47.719997,2011-08-01
bnzthermokarstbog,64.6955,-148.3208,104,73.53,2011-08-01
boglakepeatland,47.5051,-93.4893,416,58.02,2011-08-01
bostoncommon,42.355912,-71.064145,10,1.9,2011-08-01
bostonu,42.35041,-71.10438,10,22.6,2011-08-01
bouldinalfalfa,38.0985,-121.4993,-5,56.66,2011-08-01
bouldincorn,38.109,-121.535,-5,89.229996,2011-08-01
bozeman,45.783056,-110.777778,2332,48.789997,2011-08-01
brackishimpoundment,33.2015,-79.2973,1,33.61,2011-08-01
bullshoals,36.562833,-93.06663,260,18.9,2011-08-01
burnssagebrush,43.4712,-119.6909,1398,55.059998,2011-08-01
butte,45.95304,-112.47964,1682,38.82,2011-08-01
butterice,39.5793,-121.858,33,84.79,2011-08-01
cafboydnorthltar01,46.755104,-117.126052,795,87.5,2011-08-01
cafboydsouthltar01,46.751809,-117.128502,795,87.5,2011-08-01
cafcookeastltar01,46.78152,-117.0821,794,86.27,2011-08-01
cafcookwestltar01,46.784037,-117.09083,807,86.27,2011-08-01
caryinstitute,41.7839,-73.7341,127,58.75,2011-08-01
centralredwoods1,38.632272,-123.301511,200,61.559998,2011-08-01
centralredwoods2,38.632272,-123.301511,200,61.559998,2011-08-01
cperagm,40.8402,-104.7672,1644,42.73,2011-08-01
cperheavy,40.8153,-104.7386,1652,47.489998,2011-08-01
cpertgm,40.833,-104.76,1644,43.399998,2011-08-01
cperuvb,40.8055764,-104.7558542,1641,47.489998,2011-08-01
cuny,40.8162,-73.9507,42,22.1,2011-08-01
doverdesaltmarsh,39.0888,-75.4368,0,30.939999,2011-08-01
downerwoods,43.07938,-87.88076,213,38.079998,2011-08-01
dukehw,35.973583,-79.100371,400,61.039997,2011-08-01
ecb1,41.5348,-84.8068,275,27.98,2011-08-01
ecb2,41.5321,-84.808,275,27.98,2011-08-01
ecb4,41.1796,-83.0604,240,55.6,2011-08-01
elverde,18.320654,-65.8199,312,31.58,2011-08-01
flagstaff,35.17961521,-111.6049032,6983,37.04,2011-08-01
flagstaff2,35.179225,-111.604506,6983,37.04,2011-08-01
flagstaffchimneysprings,35.257296,-111.678542,2250,47.46,2011-08-01
forbes,39.232,-121.2972,360,98.65,2011-08-01
fortpaynealpasture1,34.3824,-85.6428,405,77.58,2011-08-01
fortpaynealpasture2,34.3824,-85.6447,403,73.68,2011-08-01
gcesapelo,31.4440444,-81.283528,0,42.18,2011-08-01
gilberttract,38.0015,-121.6691,6,94.13,2011-08-01
glees,41.3644,-106.2394,3150,60.899998,2011-08-01
glennorganicrice,39.6805,-122.0026,2,74.9,2011-08-01
glennrice,39.5944,-122.0253,36,51.969997,2011-08-01
goodnow,43.96018,-74.20994,820,47.64,2011-08-01
goodwater,39.22848,-92.11936,264,37.809998,2011-08-01
goodwaterbau,39.23115,-92.15216,274,41.32,2011-08-01
grandteton,43.915017,-110.578036,2054,71.18,2011-08-01
grca1pj,36.0241,-112.2211,1978,77.65,2011-08-01
greenridge1,39.6905,-78.4067,285,22.89,2011-08-01
harvard,42.5378,-72.1715,340,34.11,2011-08-01
harvardbarn,42.53532,-72.1899,350,63.449997,2011-08-01
harvardbarn2,42.53532,-72.1899,350,63.449997,2011-08-01
harvardems2,42.5378,-72.1715,340,34.11,2011-08-01
harvardfarmnorth,42.520465,-72.182242,355,63.449997,2011-08-01
harvardfarmsouth,42.522466,-72.182339,355,63.449997,2011-08-01
harvardgarden,42.5291,-72.1863,335,63.449997,2011-08-01
harvardhemlock,42.539,-72.18,355,34.11,2011-08-01
harvardhemlock2,42.539407,-72.177976,355,34.11,2011-08-01
harvardlph,42.542,-72.185,380,63.449997,2011-08-01
hawbeckereddy,40.6608,-77.848849,310,61.239998,2011-08-01
hobcawclearcutlongleaf,33.3486,-79.232,4,48.539997,2011-08-01
hobcawmaturelongleaf,33.3242,-79.2439,8,49.559998,2011-08-01
homesteadsprings,37.2009,-92.9937,452,52.579998,2011-08-01
howland1,45.2041,-68.7403,80,65.17,2011-08-01
howland2,45.2128,-68.7418,79,65.17,2011-08-01
hubbardbrook,43.9438,-71.701,253,38.53,2011-08-01
humnokericea,34.585192,-91.751684,61,57.6,2011-08-01
humnokericec,34.588853,-91.7516729,70,57.6,2011-08-01
huyckpreserveny,42.5266,-74.1587,478,37.46,2011-08-01
hwmo1,20.0212,-155.7331,585,91.29,2011-08-01
hwmo2,19.9766,-155.8298,12,37.739998,2011-08-01
hwmo5,20.1117,-155.8151,635,58.239998,2011-08-01
ibp,32.589,-106.847,1325,9.889999,2011-08-01
imcrkfen,68.60583,-149.31101,900,49.78,2011-08-01
imcrkridge0,68.60681,-149.2958,951,49.78,2011-08-01
imcrkridge1,68.60681,-149.2958,951,49.78,2011-08-01
imcrktussock,68.60633,-149.30408,918,49.78,2011-08-01
jasperridge,37.402028,-122.22104,197,19.16,2011-08-01
jerbajada,32.57992,-106.633793,1402,17.859999,2011-08-01
jergrassland,32.5833,-106.8333,1331,9.889999,2011-08-01
jernort,32.619,-106.788,1328,6.1,2011-08-01
jernovel,32.6335,-106.8334,1324,4.5099998,2011-08-01
jernwern,32.6271,-106.7387,1325,8.889999,2011-08-01
jersand,32.515,-106.798,1363,28.039999,2011-08-01
jershrubland,32.6502,-106.8334,1328,4.5099998,2011-08-01
junipersavannah,34.4254,-105.8615,1931,17.66,2011-08-01
kamuela,20.015008,-155.661326,850,71.85,2011-08-01
kamuela2,20.014959,-155.661139,830,71.85,2011-08-01
kansas,39.0561,-95.1907,333,68.01,2011-08-01
kelloggcorn,42.437536,-85.3225472,288,45.18,2011-08-01
kempnrs,45.83992,-89.67755,539,32.73,2011-08-01
kendall,31.73652,-109.94185,1529,31.92,2011-08-01
konza,39.0824,-96.5603,443,60.68,2011-08-01
laupahoehoe,19.9322,-155.2912,1145,59.93,2011-08-01
ldeocam,41.0039,-73.9053,121,53.68,2011-08-01
lostcreek,46.0827,-89.9792,480,42.19,2011-08-01
luckyhills,31.743896,-110.052023,1366,30.22,2011-08-01
macleish,42.4484,-72.6804,251,31.449999,2011-08-01
macordway,44.8106,-93.0272,264,46.34,2011-08-01
mandanh5,46.775423,-100.95109,593,91.39,2011-08-01
mandani2,46.7614,-100.9257,590,88.52,2011-08-01
manilacotton,35.8872,-90.1371,73,76.049995,2011-08-01
marena,36.06434,-97.21271,327,14.78,2011-08-01
mead1,41.1651,-96.4766,361,63.1,2011-08-01
mead2,41.1649,-96.4701,362,63.1,2011-08-01
mead3,41.1797,-96.4397,363,75.759995,2011-08-01
meadpasture,41.1447,-96.4616,356,60.71,2011-08-01
meadpasturese,41.1447,-96.4616,356,60.71,2011-08-01
meadpasturesw,41.1447,-96.4616,356,60.71,2011-08-01
missouriozarks,38.7441,-92.2,219,48.43,2011-08-01
morganmonroe,39.3231,-86.4131,275,34.52,2011-08-01
morganmonroe2,39.3231,-86.4131,275,34.52,2011-08-01
nahuku,19.415187,-155.238383,1202,68.369995,2011-08-01
nationalelkrefuge,43.488931,-110.737824,1899,41.559998,2011-08-01
ncssm,36.018446,-78.92075,175,30.57,2011-08-01
NEON.D01.BART.DP1.00033,44.063869,-71.287375,285,45.07,2011-08-01
NEON.D01.HARV.DP1.00033,42.536911,-72.17265,359,34.11,2011-08-01
NEON.D01.HOPB.DP1.20002,42.471786,-72.329627,203,39.53,2011-08-01
NEON.D02.BLAN.DP1.00033,39.033698,-78.041788,162,41.77,2011-08-01
NEON.D02.LEWI.DP1.20002,39.09564,-77.98322,152,46.789997,2011-08-01
NEON.D02.POSE.DP1.20002,38.89332,-78.14678,293,39.559998,2011-08-01
NEON.D02.SCBI.DP1.00033,38.892925,-78.139494,364,39.559998,2011-08-01
NEON.D02.SERC.DP1.00033,38.89008,-76.56001,30,42.07,2011-08-01
NEON.D03.BARC.DP1.20002,29.676473,-82.009089,35,36.57,2011-08-01
NEON.D03.DSNY.DP1.00033,28.12505,-81.43619,22,57.829998,2011-08-01
NEON.D03.FLNT.DP1.20002,31.185424,-84.437403,27,44.02,2011-08-01
NEON.D03.JERC.DP1.00033,31.194839,-84.468623,58,44.02,2011-08-01
NEON.D03.OSBS.DP1.00033,29.689282,-81.993431,56,50.629997,2011-08-01
NEON.D03.SUGG.DP1.20002,29.687054,-82.016171,28,36.57,2011-08-01
NEON.D04.CUPE.DP1.20002,18.11352,-66.98676,164,59.43,2011-08-01
NEON.D04.GUAN.DP1.00033,17.96955,-66.8687,136,52.36,2011-08-01
NEON.D04.GUIL.DP1.20002,18.1741,-66.79851,564,51.809998,2011-08-01
NEON.D04.LAJA.DP1.00033,18.021261,-67.076889,22,76.34,2011-08-01
NEON.D05.CRAM.DP1.20002,46.21111,-89.47825,518,45.96,2011-08-01
NEON.D05.LIRO.DP1.20002,45.998269,-89.704767,495,37.87,2011-08-01
NEON.D05.STEI.DP1.00033,45.50894,-89.58637,476,49.079998,2011-08-01
NEON.D05.TREE.DP1.00033,45.49373,-89.58572,474,28.34,2011-08-01
NEON.D05.UNDE.DP1.00033,46.23391,-89.537254,529,53.07,2011-08-01
NEON.D06.KING.DP1.20002,39.10506,-96.60336,339,63.76,2011-08-01
NEON.D06.KONA.DP1.00033,39.110446,-96.612935,443,63.76,2011-08-01
NEON.D06.KONZ.DP1.00033,39.10077,-96.56309,415,68.35,2011-08-01
NEON.D06.MCDI.DP1.20002,38.94428,-96.44197,376,59.77,2011-08-01
NEON.D06.UKFS.DP1.00033,39.040431,-95.19215,330,68.01,2011-08-01
NEON.D07.GRSM.DP1.00033,35.68896,-83.50195,589,47.27,2011-08-01
NEON.D07.LECO.DP1.20002,35.69043,-83.50379,578,47.27,2011-08-01
NEON.D07.MLBS.DP1.00033,37.378314,-80.524847,1177,40.5,2011-08-01
NEON.D07.ORNL.DP1.00033,35.964128,-84.282588,351,29.99,2011-08-01
NEON.D07.WALK.DP1.20002,35.95947,-84.28041,274,33.34,2011-08-01
NEON.D08.BLWA.DP1.20002,32.541529,-87.798151,23,65.6,2011-08-01
NEON.D08.DELA.DP1.00033,32.541727,-87.803877,36,65.6,2011-08-01
NEON.D08.LENO.DP1.00033,31.85388,-88.16122,10,42.7,2011-08-01
NEON.D08.MAYF.DP1.20002,32.959657,-87.408128,93,65.31,2011-08-01
NEON.D08.TALL.DP1.00033,32.95047,-87.393259,167,77.27,2011-08-01
NEON.D08.TOMB.DP1.20002,31.853431,-88.158872,10,42.7,2011-08-01
NEON.D09.DCFS.DP1.00033,47.161647,-99.106556,574,87.97,2011-08-01
NEON.D09.NOGP.DP1.00033,46.76972,-100.91535,589,80.2,2011-08-01
NEON.D09.PRLA.DP1.20002,47.15909,-99.11388,563,65.84,2011-08-01
NEON.D09.PRPO.DP1.20002,47.12999,-99.250551,587,94.939995,2011-08-01
NEON.D09.WOOD.DP1.00033,47.1282,-99.241334,585,94.939995,2011-08-01
NEON.D10.ARIK.DP1.20002,39.758246,-102.447103,1188,64.479996,2011-08-01
NEON.D10.CPER.DP1.00033,40.81553,-104.7456,1600,47.489998,2011-08-01
NEON.D10.HQTW.DP1.00033,40.016704,-105.245612,1601,45.899998,2011-08-01
NEON.D10.RMNP.DP1.00033,40.275903,-105.545955,2751,56.6,2011-08-01
NEON.D10.STER.DP1.00033,40.461894,-103.02929,1366,70.59,2011-08-01
NEON.D11.BLUE.DP1.20002,34.444218,-96.624201,288,0.0,2011-08-01
NEON.D11.CLBJ.DP1.00033,33.40123,-97.57,279,12.969999,2011-08-01
NEON.D11.OAES.DP1.00033,35.41059,-99.05879,520,0.0,2011-08-01
NEON.D11.PRIN.DP1.20002,33.37859,-97.78226,255,0.0,2011-08-01
NEON.D12.BLDE.DP1.20002,44.95011,-110.58715,2035,42.28,2011-08-01
NEON.D12.YELL.DP1.00033,44.95348,-110.53914,2130,52.03,2011-08-01
NEON.D13.COMO.DP1.20002,40.03496,-105.54487,3036,48.309998,2011-08-01
NEON.D13.MOAB.DP1.00033,38.24833,-109.38827,1803,46.64,2011-08-01
NEON.D13.NIWO.DP1.00033,40.05425,-105.58237,3493,50.129997,2011-08-01
NEON.D13.WLOU.DP1.20002,39.891366,-105.915395,2920,43.559998,2011-08-01
NEON.D14.JORN.DP1.00033,32.59068,-106.84254,1321,9.889999,2011-08-01
NEON.D14.SRER.DP1.00033,31.91068,-110.83549,999,13.66,2011-08-01
NEON.D14.SYCA.DP1.20002,33.749057,-111.506903,644,78.22,2011-08-01
NEON.D15.ONAQ.DP1.00033,40.177599,-112.452452,1655,28.349998,2011-08-01
NEON.D15.REDB.DP1.20002,40.783934,-111.797887,1696,91.78,2011-08-01
NEON.D16.ABBY.DP1.00033,45.76243,-122.33033,390,48.289997,2011-08-01
NEON.D16.MART.DP1.20002,45.791248,-121.931959,354,69.17,2011-08-01
NEON.D16.MCRA.DP1.20002,44.259598,-122.165554,880,77.89,2011-08-01
NEON.D16.WREF.DP1.00033,45.82049,-121.95191,368,83.93,2011-08-01
NEON.D17.BIGC.DP1.20002,37.059719,-119.257549,1133,71.75,2011-08-01
NEON.D17.SJER.DP1.00033,37.10878,-119.73228,398,67.49,2011-08-01
NEON.D17.SOAP.DP1.00033,37.03337,-119.26219,1210,88.009995,2011-08-01
NEON.D17.TEAK.DP1.00033,37.00583,-119.00602,2149,30.609999,2011-08-01
NEON.D17.TECR.DP1.20002,36.955931,-119.027363,2053,55.5,2011-08-01
NEON.D18.BARR.DP1.00033,71.28241,-156.61936,7,38.0,2011-08-01
NEON.D18.OKSR.DP1.20002,68.669753,-149.143018,773,46.01,2011-08-01
NEON.D18.TOOK.DP1.20002,68.629562,-149.610509,715,51.309998,2011-08-01
NEON.D18.TOOL.DP1.00033,68.66109,-149.37047,827,54.699997,2011-08-01
NEON.D19.BONA.DP1.00033,65.15401,-147.50258,233,63.57,2011-08-01
NEON.D19.CARI.DP1.20002,65.15306,-147.50246,229,63.57,2011-08-01
NEON.D19.DEJU.DP1.00033,63.88112,-145.75136,504,47.32,2011-08-01
NEON.D19.HEAL.DP1.00033,63.87569,-149.21334,409,38.46,2011-08-01
NEON.D20.PUUM.DP1.00033,19.55309,-155.31731,1683,48.28,2011-08-01
nevcansnk3a,39.0099,-114.3095,3063,64.38,2011-08-01
nevcanspg1a,38.9253,-114.4082,1792,88.32,2011-08-01
nevcanspg2a,38.8921,-114.3521,2203,74.29,2011-08-01
nevcanspg3a,38.8898,-114.3314,2820,67.1,2011-08-01
nevcanspg4a,38.9061,-114.3089,3360,67.1,2011-08-01
ninemileprairie,40.86801886,-96.82208066,381,75.74,2011-08-01
nist,39.139,-77.2125,100,68.52,2011-08-01
niwot3,40.03286358,-105.5469702,3050,48.309998,2011-08-01
niwot5,40.03286358,-105.5469702,2993,48.309998,2011-08-01
northattleboroma,41.98369,-71.31056,60,17.4,2011-08-01
northinletsaltmarsh,33.3455,-79.1957,1,48.539997,2011-08-01
oakville,47.899334,-97.316139,268,87.229996,2011-08-01
oregonMP,44.4523,-121.5574,1253,73.15,2011-08-01
oregonYP,44.32384,-121.605993,977,43.079998,2011-08-01
oregonYPbud,44.3238,-121.606,977,43.079998,2011-08-01
othshardwood,44.934805,-68.6655,41,48.18,2011-08-01
othssoftwood,44.934527,-68.664888,41,48.18,2011-08-01
pace,37.9229,-78.2739,100,53.36,2011-08-01
parkschoolbuffalo,42.9637,-78.7834,205,52.02,2011-08-01
piedmontalpasture2,33.8875,-85.6935,238,24.81,2011-08-01
portal,31.9385,-109.0823,1330,32.399998,2011-08-01
proctor,44.525,-72.866,403,55.789997,2011-08-01
readingma,42.5304,-71.1272,100,78.79,2011-08-01
robinson,37.4671,-83.1576,483,64.67,2011-08-01
robinson2,37.4671,-83.1576,483,64.67,2011-08-01
rosemountcons,44.6946,-93.0578,283,50.82,2011-08-01
rosemountconv,44.691,-93.0576,283,50.82,2011-08-01
rosemountnprs,44.6781,-93.0723,274,47.85,2011-08-01
russellsage,32.456961,-91.974322,20,55.559998,2011-08-01
sagehen,39.4315,-120.2398,1934,42.93,2011-08-01
sagehen2,39.4307,-120.2407,1937,53.17,2011-08-01
sagehen3,39.4311,-120.2405,1935,53.17,2011-08-01
sanford,42.726777,-84.464482,268,30.59,2011-08-01
santacruz1,36.9741,-122.0308,11,62.64,2011-08-01
santacruz2,36.9741,-122.0308,11,62.64,2011-08-01
santaluciapreserve1,36.5265,-121.8682,500,51.75,2011-08-01
santaluciapreserve2,36.5265,-121.8682,500,51.75,2011-08-01
segaarboretum10,35.16209,-111.73151,2170,38.68,2011-08-01
segaarboretum2,35.16209,-111.73151,2170,38.68,2011-08-01
segaarboretum3,35.16209,-111.73151,2170,38.68,2011-08-01
segaarboretum4,35.16214,-111.73153,2170,38.68,2011-08-01
segaarboretum6,35.16209,-111.73151,2170,38.68,2011-08-01
segaarboretum9,35.16222,-111.73158,2170,38.68,2011-08-01
segaarboretumforest,35.1613,-111.7359,2173,38.68,2011-08-01
segaarboretummeadow,35.1621,-111.7316,2157,38.68,2011-08-01
segablackpoint,35.6814,-111.4754,1566,11.67,2011-08-01
segabluechute,35.5876,-111.9716,1930,23.88,2011-08-01
segabluechute1,35.58759,-111.97115,1931,23.88,2011-08-01
segabluechute2,35.58759,-111.97115,1931,23.88,2011-08-01
segabluechute4,35.58759,-111.9716,1931,23.88,2011-08-01
segabluechute6,35.58759,-111.97115,1931,23.88,2011-08-01
segabluechute7,35.58759,-111.97115,1931,23.88,2011-08-01
segabluechute8,35.58759,-111.97115,1931,23.88,2011-08-01
segabradshaw,34.9109,-111.9285,1402,64.9,2011-08-01
segahartprairie,35.3536,-111.7324,2585,52.11,2011-08-01
segalcr,35.7231,-111.321,1275,27.789999,2011-08-01
segalcr2,35.7069,-111.36,1495,36.16,2011-08-01
segalittlemountain,36.5865,-112.3634,2276,63.949997,2011-08-01
segasoapcreek,36.751,-111.716,1233,12.65,2011-08-01
segawhitepockets,36.6081,-112.4082,2057,76.14,2011-08-01
sevilletagrass,34.360444,-106.700186,1600,1.8199999,2011-08-01
sevilletanewgrass,34.358,-106.6799,1603,1.8199999,2011-08-01
sevilletashrub,34.334956,-106.744469,1603,0.0,2011-08-01
sevMRME10L,34.3438,-106.7269,1604,0.0,2011-08-01
sevMRME11C,34.3438,-106.7268,1604,0.0,2011-08-01
sevMRME1S,34.3442,-106.7272,1604,0.0,2011-08-01
sevpjrm12,34.38615,-106.52621,1905,18.369999,2011-08-01
sevpjrm13,34.38631,-106.52791,1914,18.369999,2011-08-01
shalehillsczo,40.6658,-77.9041,310,53.579998,2011-08-01
shenandoah,38.6167,-78.35,1037,45.03,2011-08-01
silverton,44.9986,-122.6948,347,91.07,2011-08-01
siwetland,38.0369,-121.7546,-5,-9999.0,2011-08-01
slatefloodplain,38.9094,-107.0282,2725,74.17,2011-08-01
snodgrass1,38.92619636,-106.9714376,3023,50.28,2011-08-01
snodgrass2,38.92619636,-106.9714376,3023,50.28,2011-08-01
snodgrass3,38.92839978,-106.9781196,3141,50.28,2011-08-01
snodgrass4,38.92839978,-106.9781196,3141,50.28,2011-08-01
snodgrass5,38.92744789,-106.9785209,3152,50.28,2011-08-01
snodgrass6,38.92744789,-106.9785209,3152,50.28,2011-08-01
snodgrass7,38.93142134,-106.9852388,3363,50.28,2011-08-01
snodgrass8,38.93142134,-106.9852388,3363,50.28,2011-08-01
southerngreatplains,36.6058,-97.4888,314,13.67,2011-08-01
springfieldma,42.135162,-72.585972,56,27.64,2011-08-01
spruceA0EMI,47.5049,-93.4541,413,60.649998,2011-08-01
spruceA0EMT,47.5049,-93.4541,418,60.649998,2011-08-01
spruceA0P07,47.50493,-93.45314,413,60.649998,2011-08-01
spruceA0P07SH,47.50493,-93.45314,413,60.649998,2011-08-01
spruceA0P21,47.50625,-93.45275,413,60.649998,2011-08-01
spruceA0P21SH,47.50625,-93.45275,413,60.649998,2011-08-01
srg,31.7894,-110.8276,1281,3.54,2011-08-01
srm,31.8214,-110.8661,1116,12.38,2011-08-01
statenrice1,38.1235,-121.549,-5,75.65,2011-08-01
stjones,39.088222,-75.43725,2,30.939999,2011-08-01
sweetbriar,37.57341,-79.08482,242,54.899998,2011-08-01
sweetbriarclearcut,37.5753,-79.0872,242,54.899998,2011-08-01
sweetbriargrass,37.5605,-79.0884,240,54.899998,2011-08-01
sylvania,46.242,-89.348,540,59.48,2011-08-01
templefieldstation1,40.1667,-75.1894,105,25.34,2011-08-01
tfforest,43.1086,-70.9505,23,27.13,2011-08-01
tidmarshplymouth,41.9157,-70.5754,9,82.549995,2011-08-01
tonzi,38.43091667,-120.9658861,177,53.0,2011-08-01
townsenddemeadow,39.3917,-75.6281,11,31.599998,2011-08-01
tsubiology,36.1671,-86.8295,164,19.83,2011-08-01
tsubiology2,36.1171,-86.8295,100,22.189999,2011-08-01
tuckerprairie,38.9491,-91.9952,274,36.78,2011-08-01
twodafo,29.1658,-95.829,16,32.91,2011-08-01
tworfaa,31.4777,-96.8882,167,0.0,2011-08-01
tworfpr,31.4802,-96.8826,162,0.0,2011-08-01
tworfta,31.4693,-96.8864,173,0.0,2011-08-01
twosfpr,30.6176,-97.2938,157,0.0,2011-08-01
ucnrsanzaborrego,33.2401,-116.3886,214,18.25,2011-08-01
ufona,27.3836,-81.950856,25,57.039997,2011-08-01
uiefmaize2,40.0628,-88.1961,224,59.55,2011-08-01
uiefmiscanthus2,40.0628,-88.1984,221,59.55,2011-08-01
uiefprairie2,40.0637,-88.1973,224,59.55,2011-08-01
uiefsorghum,40.0065,-88.2032,224,47.46,2011-08-01
uiefswitchgrass2,40.0637,-88.1973,224,59.55,2011-08-01
umichbiological,45.55984,-84.71382,230,55.539997,2011-08-01
umichbiological2,45.5625,-84.6976,240,51.149998,2011-08-01
unca,35.5951,-82.5515,650,39.469997,2011-08-01
usgseros,43.7343,-96.6234,448,67.21,2011-08-01
usmpj,34.43845,-106.2543606,2126,45.55,2011-08-01
usof5,35.7297,-90.0406,70,50.559998,2011-08-01
